gid0,species_pct,species_included,cumarea,totparea,cmbparea,totarea,parea_pct,bname,cname,tcmbparea,cname0,unregion2,wbincomegroup
MOZ,55,21,7286.06739934333,229176.439022251,236462.506421594,781412.65211572,30.2609006625831,Mozambique_MOZ,Mozambique,236462.506421594,Mozambique,Africa,Low income
MOZ,60,23,8668.09991299755,229176.439022251,237844.538935249,781412.65211572,30.4377640023195,Mozambique_MOZ,Mozambique,237844.538935249,Mozambique,Africa,Low income
MOZ,65,25,9177.41765083887,229176.439022251,238353.85667309,781412.65211572,30.5029431028194,Mozambique_MOZ,Mozambique,238353.85667309,Mozambique,Africa,Low income
MOZ,70,27,9333.42621414128,229176.439022251,238509.865236392,781412.65211572,30.5229080423273,Mozambique_MOZ,Mozambique,238509.865236392,Mozambique,Africa,Low income
MOZ,75,29,9489.43477744369,229176.439022251,238665.873799695,781412.65211572,30.5428729818353,Mozambique_MOZ,Mozambique,238665.873799695,Mozambique,Africa,Low income
MOZ,80,31,9645.4433407461,229176.439022251,238821.882362997,781412.65211572,30.5628379213432,Mozambique_MOZ,Mozambique,238821.882362997,Mozambique,Africa,Low income
MOZ,85,33,9801.45190404851,229176.439022251,238977.8909263,781412.65211572,30.5828028608513,Mozambique_MOZ,Mozambique,238977.8909263,Mozambique,Africa,Low income
MOZ,90,35,10131.6706769889,229176.439022251,239308.10969924,781412.65211572,30.6250620656448,Mozambique_MOZ,Mozambique,239308.10969924,Mozambique,Africa,Low income
MOZ,95,37,10234.4300818091,229176.439022251,239410.86910406,781412.65211572,30.6382125316043,Mozambique_MOZ,Mozambique,239410.86910406,Mozambique,Africa,Low income
MOZ,100,38,10523.9267903149,229176.439022251,239700.365812566,781412.65211572,30.6752603971235,Mozambique_MOZ,Mozambique,239700.365812566,Mozambique,Africa,Low income
MRT,0,0,0,5968.9832318859,5968.9832318859,1037563.83924129,0.575288286477936,Mauritania_MRT,Mauritania,5968.9832318859,Mauritania,Africa,Lower middle income
MRT,5,1,319.021245770005,5968.9832318859,6288.00447765591,1037563.83924129,0.606035430287736,Mauritania_MRT,Mauritania,6288.00447765591,Mauritania,Africa,Lower middle income
MRT,10,1,638.04249154001,5968.9832318859,6607.02572342591,1037563.83924129,0.636782574097536,Mauritania_MRT,Mauritania,6607.02572342591,Mauritania,Africa,Lower middle income
MRT,15,1,957.063737310015,5968.9832318859,6926.04696919592,1037563.83924129,0.667529717907337,Mauritania_MRT,Mauritania,6926.04696919592,Mauritania,Africa,Lower middle income
MRT,20,1,1276.08498308002,5968.9832318859,7245.06821496592,1037563.83924129,0.698276861717137,Mauritania_MRT,Mauritania,7245.06821496592,Mauritania,Africa,Lower middle income
MRT,25,1,1595.10622885003,5968.9832318859,7564.08946073593,1037563.83924129,0.729024005526938,Mauritania_MRT,Mauritania,7564.08946073593,Mauritania,Africa,Lower middle income
MRT,30,1,1914.12747462003,5968.9832318859,7883.11070650593,1037563.83924129,0.759771149336738,Mauritania_MRT,Mauritania,7883.11070650593,Mauritania,Africa,Lower middle income
MRT,35,2,2194.70954175024,5968.9832318859,8163.69277363614,1037563.83924129,0.786813540032946,Mauritania_MRT,Mauritania,8163.69277363614,Mauritania,Africa,Lower middle income
MRT,40,2,2398.41325160087,5968.9832318859,8367.39648348677,1037563.83924129,0.806446424501972,Mauritania_MRT,Mauritania,8367.39648348677,Mauritania,Africa,Lower middle income
MRT,45,2,2602.11696145149,5968.9832318859,8571.10019333739,1037563.83924129,0.826079308970997,Mauritania_MRT,Mauritania,8571.10019333739,Mauritania,Africa,Lower middle income
MRT,50,2,2805.82067130211,5968.9832318859,8774.80390318801,1037563.83924129,0.845712193440021,Mauritania_MRT,Mauritania,8774.80390318801,Mauritania,Africa,Lower middle income
MRT,55,2,3009.52438115273,5968.9832318859,8978.50761303863,1037563.83924129,0.865345077909046,Mauritania_MRT,Mauritania,8978.50761303863,Mauritania,Africa,Lower middle income
MRT,60,2,3213.22809100336,5968.9832318859,9182.21132288926,1037563.83924129,0.884977962378072,Mauritania_MRT,Mauritania,9182.21132288926,Mauritania,Africa,Lower middle income
MRT,65,2,3416.93180085398,5968.9832318859,9385.91503273988,1037563.83924129,0.904610846847097,Mauritania_MRT,Mauritania,9385.91503273988,Mauritania,Africa,Lower middle income
MRT,70,3,3626.22286176961,5968.9832318859,9595.20609365551,1037563.83924129,0.924782238042521,Mauritania_MRT,Mauritania,9595.20609365551,Mauritania,Africa,Lower middle income
MRT,75,3,3838.30759821775,5968.9832318859,9807.29083010365,1037563.83924129,0.945222882601147,Mauritania_MRT,Mauritania,9807.29083010365,Mauritania,Africa,Lower middle income
MRT,80,3,4050.39233466589,5968.9832318859,10019.3755665518,1037563.83924129,0.965663527159773,Mauritania_MRT,Mauritania,10019.3755665518,Mauritania,Africa,Lower middle income
MRT,85,3,4262.47707111403,5968.9832318859,10231.4603029999,1037563.83924129,0.986104171718395,Mauritania_MRT,Mauritania,10231.4603029999,Mauritania,Africa,Lower middle income
MRT,90,3,4474.56180756217,5968.9832318859,10443.5450394481,1037563.83924129,1.00654481627703,Mauritania_MRT,Mauritania,10443.5450394481,Mauritania,Africa,Lower middle income
MRT,95,3,4686.6465440103,5968.9832318859,10655.6297758962,1037563.83924129,1.02698546083565,Mauritania_MRT,Mauritania,10655.6297758962,Mauritania,Africa,Lower middle income
MRT,100,3,4898.73128045844,5968.9832318859,10867.7145123443,1037563.83924129,1.04742610539427,Mauritania_MRT,Mauritania,10867.7145123443,Mauritania,Africa,Lower middle income
MWI,0,0,0,22080.5418119621,22080.5418119621,118674.313128969,18.6059992510478,Malawi_MWI,Malawi,22080.5418119621,Malawi,Africa,Low income
MWI,5,2,97.77511985747,22080.5418119621,22178.3169318196,118674.313128969,18.6883887060862,Malawi_MWI,Malawi,22178.3169318196,Malawi,Africa,Low income
MWI,10,4,195.55023971494,22080.5418119621,22276.092051677,118674.313128969,18.7707781611245,Malawi_MWI,Malawi,22276.092051677,Malawi,Africa,Low income
MWI,15,6,313.418996356675,22080.5418119621,22393.9608083188,118674.313128969,18.8700993651273,Malawi_MWI,Malawi,22393.9608083188,Malawi,Africa,Low income
MWI,20,8,478.7818035794,22080.5418119621,22559.3236155415,118674.313128969,19.0094410666824,Malawi_MWI,Malawi,22559.3236155415,Malawi,Africa,Low income
MWI,25,10,541.1731101041,22080.5418119621,22621.7149220662,118674.313128969,19.0620146227281,Malawi_MWI,Malawi,22621.7149220662,Malawi,Africa,Low income
MWI,30,12,554.138096293748,22080.5418119621,22634.6799082558,118674.313128969,19.0729394689292,Malawi_MWI,Malawi,22634.6799082558,Malawi,Africa,Low income
MWI,35,13,598.405728586018,22080.5418119621,22678.9475405481,118674.313128969,19.1102412498498,Malawi_MWI,Malawi,22678.9475405481,Malawi,Africa,Low income
MWI,40,15,672.3284992913,22080.5418119621,22752.8703112534,118674.313128969,19.1725317057675,Malawi_MWI,Malawi,22752.8703112534,Malawi,Africa,Low income
MWI,45,17,746.251269996582,22080.5418119621,22826.7930819587,118674.313128969,19.2348221616853,Malawi_MWI,Malawi,22826.7930819587,Malawi,Africa,Low income
MWI,50,19,782.043552043649,22080.5418119621,22862.5853640057,118674.313128969,19.264982253708,Malawi_MWI,Malawi,22862.5853640057,Malawi,Africa,Low income
MWI,55,21,910.339220460974,22080.5418119621,22990.8810324231,118674.313128969,19.3730896149682,Malawi_MWI,Malawi,22990.8810324231,Malawi,Africa,Low income
MWI,60,23,1077.63242784821,22080.5418119621,23158.1742398103,118674.313128969,19.5140579534201,Malawi_MWI,Malawi,23158.1742398103,Malawi,Africa,Low income
MWI,65,25,1165.37340033836,22080.5418119621,23245.9152123005,118674.313128969,19.5879922111182,Malawi_MWI,Malawi,23245.9152123005,Malawi,Africa,Low income
MWI,70,26,1183.44041542314,22080.5418119621,23263.9822273852,118674.313128969,19.603216242847,Malawi_MWI,Malawi,23263.9822273852,Malawi,Africa,Low income
MWI,75,28,1278.90677638546,22080.5418119621,23359.4485883476,118674.313128969,19.6836602399053,Malawi_MWI,Malawi,23359.4485883476,Malawi,Africa,Low income
MWI,80,30,1348.87486201532,22080.5418119621,23429.4166739774,118674.313128969,19.7426183107675,Malawi_MWI,Malawi,23429.4166739774,Malawi,Africa,Low income
MWI,85,32,1413.49728328333,22080.5418119621,23494.0390952454,118674.313128969,19.7970718985441,Malawi_MWI,Malawi,23494.0390952454,Malawi,Africa,Low income
MWI,90,34,1750.91616879318,22080.5418119621,23831.4579807553,118674.313128969,20.0813953351948,Malawi_MWI,Malawi,23831.4579807553,Malawi,Africa,Low income
MWI,95,36,1896.88221400715,22080.5418119621,23977.4240259693,118674.313128969,20.2043925039717,Malawi_MWI,Malawi,23977.4240259693,Malawi,Africa,Low income
MWI,100,37,2143.42645078559,22080.5418119621,24223.9682627477,118674.313128969,20.4121411146676,Malawi_MWI,Malawi,24223.9682627477,Malawi,Africa,Low income
MYS,0,0,0,41496.8388533337,41496.8388533337,323164.561474654,12.8407764341414,Malaysia_MYS,Malaysia,41496.8388533337,Malaysia,Asia,Upper middle income
MYS,5,7,1485.44833852256,41496.8388533337,42982.2871918563,323164.561474654,13.3004333754051,Malaysia_MYS,Malaysia,42982.2871918563,Malaysia,Asia,Upper middle income
MYS,10,14,1905.56070663835,41496.8388533337,43402.3995599721,323164.561474654,13.4304328921215,Malaysia_MYS,Malaysia,43402.3995599721,Malaysia,Asia,Upper middle income
MYS,15,21,2305.16646222356,41496.8388533337,43802.0053155573,323164.561474654,13.5540868453154,Malaysia_MYS,Malaysia,43802.0053155573,Malaysia,Asia,Upper middle income
MYS,20,28,3411.29213466772,41496.8388533337,44908.1309880014,323164.561474654,13.8963662299721,Malaysia_MYS,Malaysia,44908.1309880014,Malaysia,Asia,Upper middle income
MYS,25,35,3898.36604376251,41496.8388533337,45395.2048970962,323164.561474654,14.0470863172466,Malaysia_MYS,Malaysia,45395.2048970962,Malaysia,Asia,Upper middle income
MYS,30,42,5176.64346318197,41496.8388533337,46673.4823165157,323164.561474654,14.4426363161656,Malaysia_MYS,Malaysia,46673.4823165157,Malaysia,Asia,Upper middle income
MYS,35,49,5470.81757208532,41496.8388533337,46967.656425419,323164.561474654,14.5336655142809,Malaysia_MYS,Malaysia,46967.656425419,Malaysia,Asia,Upper middle income
MYS,40,56,5685.95134871722,41496.8388533337,47182.7902020509,323164.561474654,14.6002364822269,Malaysia_MYS,Malaysia,47182.7902020509,Malaysia,Asia,Upper middle income
MYS,45,64,5806.50255973193,41496.8388533337,47303.3414130656,323164.561474654,14.6375398333321,Malaysia_MYS,Malaysia,47303.3414130656,Malaysia,Asia,Upper middle income
MYS,50,70,5815.24671949273,41496.8388533337,47312.0855728264,323164.561474654,14.6402456249947,Malaysia_MYS,Malaysia,47312.0855728264,Malaysia,Asia,Upper middle income
MYS,55,77,5823.99087925352,41496.8388533337,47320.8297325872,323164.561474654,14.6429514166573,Malaysia_MYS,Malaysia,47320.8297325872,Malaysia,Asia,Upper middle income
MYS,60,84,5832.73503901432,41496.8388533337,47329.573892348,323164.561474654,14.6456572083199,Malaysia_MYS,Malaysia,47329.573892348,Malaysia,Asia,Upper middle income
MYS,65,91,5841.47919877511,41496.8388533337,47338.3180521088,323164.561474654,14.6483629999825,Malaysia_MYS,Malaysia,47338.3180521088,Malaysia,Asia,Upper middle income
MYS,70,98,5850.22335853591,41496.8388533337,47347.0622118696,323164.561474654,14.651068791645,Malaysia_MYS,Malaysia,47347.0622118696,Malaysia,Asia,Upper middle income
MYS,75,105,5858.9675182967,41496.8388533337,47355.8063716304,323164.561474654,14.6537745833076,Malaysia_MYS,Malaysia,47355.8063716304,Malaysia,Asia,Upper middle income
MYS,80,112,5867.7116780575,41496.8388533337,47364.5505313912,323164.561474654,14.6564803749702,Malaysia_MYS,Malaysia,47364.5505313912,Malaysia,Asia,Upper middle income
MYS,85,119,5966.07375935259,41496.8388533337,47462.9126126863,323164.561474654,14.6869175246522,Malaysia_MYS,Malaysia,47462.9126126863,Malaysia,Asia,Upper middle income
MYS,90,126,6313.54260398971,41496.8388533337,47810.3814573234,323164.561474654,14.7944382388826,Malaysia_MYS,Malaysia,47810.3814573234,Malaysia,Asia,Upper middle income
MYS,95,133,6413.43466491106,41496.8388533337,47910.2735182448,323164.561474654,14.8253488252617,Malaysia_MYS,Malaysia,47910.2735182448,Malaysia,Asia,Upper middle income
MYS,100,140,6797.80398719052,41496.8388533337,48294.6428405242,323164.561474654,14.9442880185091,Malaysia_MYS,Malaysia,48294.6428405242,Malaysia,Asia,Upper middle income
NAM,0,0,0,328644.92126456,328644.92126456,823912.029703577,39.8883508695459,Namibia_NAM,Namibia,328644.92126456,Namibia,Africa,Upper middle income
NAM,5,5,69.9792517999396,328644.92126456,328714.90051636,823912.029703577,39.8968444039618,Namibia_NAM,Namibia,328714.90051636,Namibia,Africa,Upper middle income
NAM,10,9,139.958503599879,328644.92126456,328784.87976816,823912.029703577,39.9053379383778,Namibia_NAM,Namibia,328784.87976816,Namibia,Africa,Upper middle income
NAM,15,13,214.414259117021,328644.92126456,328859.335523677,823912.029703577,39.9143747958131,Namibia_NAM,Namibia,328859.335523677,Namibia,Africa,Upper middle income
NAM,20,17,325.6768229756,328644.92126456,328970.598087536,823912.029703577,39.9278789758527,Namibia_NAM,Namibia,328970.598087536,Namibia,Africa,Upper middle income
NAM,25,21,3741.84290488661,328644.92126456,332386.764169447,823912.029703577,40.3425065038839,Namibia_NAM,Namibia,332386.764169447,Namibia,Africa,Upper middle income
NAM,30,25,9029.81944340265,328644.92126456,337674.740707963,823912.029703577,40.984319749458,Namibia_NAM,Namibia,337674.740707963,Namibia,Africa,Upper middle income
NAM,35,30,11842.8151937838,328644.92126456,340487.736458344,823912.029703577,41.3257391788348,Namibia_NAM,Namibia,340487.736458344,Namibia,Africa,Upper middle income
NAM,40,34,14123.2360910062,328644.92126456,342768.157355566,823912.029703577,41.6025188367362,Namibia_NAM,Namibia,342768.157355566,Namibia,Africa,Upper middle income
NAM,45,38,15869.5170637761,328644.92126456,344514.438328336,823912.029703577,41.8144687670459,Namibia_NAM,Namibia,344514.438328336,Namibia,Africa,Upper middle income
NAM,50,42,16947.4094783244,328644.92126456,345592.330742884,823912.029703577,41.9452949202865,Namibia_NAM,Namibia,345592.330742884,Namibia,Africa,Upper middle income
NAM,55,46,17348.184655802,328644.92126456,345993.105920362,823912.029703577,41.993937877669,Namibia_NAM,Namibia,345993.105920362,Namibia,Africa,Upper middle income
NAM,60,50,17755.9660597916,328644.92126456,346400.887324352,823912.029703577,42.0434311960439,Namibia_NAM,Namibia,346400.887324352,Namibia,Africa,Upper middle income
NAM,65,54,18868.7530366461,328644.92126456,347513.674301206,823912.029703577,42.1784925784167,Namibia_NAM,Namibia,347513.674301206,Namibia,Africa,Upper middle income
NAM,70,59,19218.2153792339,328644.92126456,347863.136643794,823912.029703577,42.2209075851152,Namibia_NAM,Namibia,347863.136643794,Namibia,Africa,Upper middle income
NAM,75,63,19265.4428959073,328644.92126456,347910.364160467,823912.029703577,42.2266396918172,Namibia_NAM,Namibia,347910.364160467,Namibia,Africa,Upper middle income
NAM,80,67,19494.1044684121,328644.92126456,348139.025732972,823912.029703577,42.2543928455837,Namibia_NAM,Namibia,348139.025732972,Namibia,Africa,Upper middle income
NAM,85,71,19762.788259115,328644.92126456,348407.709523675,823912.029703577,42.2870035832616,Namibia_NAM,Namibia,348407.709523675,Namibia,Africa,Upper middle income
NAM,90,75,19954.2691986156,328644.92126456,348599.190463176,823912.029703577,42.3102440425094,Namibia_NAM,Namibia,348599.190463176,Namibia,Africa,Upper middle income
NAM,95,79,20137.3605578182,328644.92126456,348782.281822378,823912.029703577,42.3324662400986,Namibia_NAM,Namibia,348782.281822378,Namibia,Africa,Upper middle income
NAM,100,83,29234.8102129066,328644.92126456,357879.731477467,823912.029703577,43.4366435463047,Namibia_NAM,Namibia,357879.731477467,Namibia,Africa,Upper middle income
NER,0,0,0,200520.936723425,200520.936723425,1181005.025925,16.9788385588258,Niger_NER,Niger,200520.936723425,Niger,Africa,Low income
NER,5,1,755.17256948077,200520.936723425,201276.109292906,1181005.025925,17.0427817726906,Niger_NER,Niger,201276.109292906,Niger,Africa,Low income
NER,10,1,1510.34513896154,200520.936723425,202031.281862387,1181005.025925,17.1067249865554,Niger_NER,Niger,202031.281862387,Niger,Africa,Low income
NER,15,1,2265.51770844231,200520.936723425,202786.454431867,1181005.025925,17.1706682004201,Niger_NER,Niger,202786.454431867,Niger,Africa,Low income
NER,20,1,3020.69027792308,200520.936723425,203541.627001348,1181005.025925,17.2346114142849,Niger_NER,Niger,203541.627001348,Niger,Africa,Low income
NER,25,1,3775.86284740385,200520.936723425,204296.799570829,1181005.025925,17.2985546281496,Niger_NER,Niger,204296.799570829,Niger,Africa,Low income
NER,30,1,4531.03541688462,200520.936723425,205051.97214031,1181005.025925,17.3624978420144,Niger_NER,Niger,205051.97214031,Niger,Africa,Low income
NER,35,1,5286.20798636539,200520.936723425,205807.14470979,1181005.025925,17.4264410558791,Niger_NER,Niger,205807.14470979,Niger,Africa,Low income
NER,40,1,6041.38055584616,200520.936723425,206562.317279271,1181005.025925,17.4903842697439,Niger_NER,Niger,206562.317279271,Niger,Africa,Low income
NER,45,1,6796.55312532693,200520.936723425,207317.489848752,1181005.025925,17.5543274836087,Niger_NER,Niger,207317.489848752,Niger,Africa,Low income
NER,50,1,7551.7256948077,200520.936723425,208072.662418233,1181005.025925,17.6182706974735,Niger_NER,Niger,208072.662418233,Niger,Africa,Low income
NER,55,2,7658.93157341648,200520.936723425,208179.868296841,1181005.025925,17.6273482099526,Niger_NER,Niger,208179.868296841,Niger,Africa,Low income
NER,60,2,7766.13745202527,200520.936723425,208287.07417545,1181005.025925,17.6364257224319,Niger_NER,Niger,208287.07417545,Niger,Africa,Low income
NER,65,2,7873.34333063405,200520.936723425,208394.280054059,1181005.025925,17.6455032349111,Niger_NER,Niger,208394.280054059,Niger,Africa,Low income
